Price_ID,Company_ID,Price_Date,Open_Price,High_Price,Low_Price,Close_Price,Volume
PRC003675,CMP023,2022-12-15,13.25,13.26,12.61,13.07,4091857
PRC003676,CMP021,2024-02-05,162.99,179.73,159.32,159.75,31420
PRC003677,CMP035,2020-05-16,50.31,57.01,47.59,51.04,3342592
PRC003678,CMP009,2020-04-23,144.96,155.79,141.97,153.92,2258040
PRC003679,CMP003,2024-05-16,208.84,212.96,194.23,206.41,820359
PRC003680,CMP036,2020-12-15,184.2,195.41,165.4,178.82,427147
PRC003681,CMP044,2021-08-21,122.61,135.88,121.59,129.23,4554780
PRC003682,CMP048,2022-11-05,466.68,523.03,452.56,492.93,4140033
PRC003683,CMP083,2020-01-22,79.46,82.3,72.84,76.6,3576599
PRC003684,CMP077,2020-11-10,34.0,34.45,32.68,33.47,1922997
PRC003685,CMP044,2022-10-21,75.95,81.48,72.9,78.59,837537
PRC003686,CMP014,2023-03-04,314.27,335.97,309.76,310.92,3627273
PRC003687,CMP004,2023-06-18,253.21,290.48,216.16,265.9,1084192
PRC003688,CMP020,2023-01-30,181.69,197.26,180.43,194.71,2960766
PRC003689,CMP001,2024-08-29,71.9,74.35,70.29,72.58,2254620
PRC003690,CMP065,2020-11-26,291.92,329.18,258.91,300.05,4978714
PRC003691,CMP048,2021-10-22,455.65,479.14,389.72,446.2,1048678
PRC003692,CMP011,2021-08-01,47.89,53.94,42.13,49.76,1384060
PRC003693,CMP059,2021-09-11,487.06,553.11,452.97,536.14,929613
PRC003694,CMP060,2024-08-20,497.51,569.39,429.25,471.16,1999366
PRC003695,CMP067,2023-01-22,295.58,302.61,289.8,297.5,1995262
PRC003696,CMP061,2024-01-30,349.62,358.95,315.37,356.88,3771945
PRC003697,CMP062,2020-12-17,125.46,142.85,117.29,137.47,2164279
PRC003698,CMP039,2023-06-29,155.56,170.39,150.95,168.12,3880226
PRC003699,CMP061,2020-08-13,264.26,270.79,225.63,242.63,2832645
PRC003700,CMP067,2024-11-09,452.96,504.1,395.11,419.39,361799
PRC003701,CMP029,2021-07-07,419.11,457.67,383.19,440.01,4480021
PRC003702,CMP054,2020-04-13,327.16,358.6,321.01,338.71,257449
PRC003703,CMP046,2022-09-16,363.29,394.22,362.77,364.84,1914059
PRC003704,CMP018,2020-09-14,244.16,248.83,211.97,226.92,3070956
PRC003705,CMP077,2021-04-17,138.23,141.42,137.54,139.14,446026
PRC003706,CMP081,2020-04-30,301.76,305.59,258.42,301.96,842006
PRC003707,CMP015,2024-03-20,342.6,350.22,330.18,349.1,3860722
PRC003708,CMP063,2024-11-09,100.33,103.07,95.65,96.14,2754634
PRC003709,CMP009,2022-12-04,216.34,247.81,215.93,216.3,2231490
PRC003710,CMP079,2022-12-16,71.68,78.24,69.28,78.05,2290229
PRC003711,CMP032,2024-09-04,229.7,240.25,224.26,232.87,2710872
PRC003712,CMP062,2024-06-20,312.06,344.1,269.39,305.35,692388
PRC003713,CMP022,2022-06-02,491.64,510.02,447.75,496.92,1372753
PRC003714,CMP002,2020-03-28,373.46,399.51,329.8,357.87,1702145
PRC003715,CMP082,2020-04-23,80.19,86.96,73.28,82.9,3627596
PRC003716,CMP040,2021-09-08,157.3,168.0,155.71,166.04,1222792
PRC003717,CMP041,2021-06-16,231.29,248.25,202.08,234.66,441380
PRC003718,CMP080,2022-10-06,360.06,375.41,325.42,331.67,1205673
PRC003719,CMP047,2024-07-19,364.82,405.86,324.61,360.59,2246122
PRC003720,CMP074,2022-03-30,473.58,489.54,459.62,488.22,4929156
PRC003721,CMP076,2024-11-06,19.42,20.35,18.8,20.01,1538000
PRC003722,CMP029,2021-11-15,397.68,438.77,387.27,411.41,3831855
PRC003723,CMP029,2021-05-19,107.08,120.37,93.81,96.43,166203
PRC003724,CMP027,2020-04-13,467.78,484.09,443.9,469.18,1517563
PRC003725,CMP038,2024-04-01,493.02,524.31,485.52,492.45,3991067
PRC003726,CMP059,2020-11-18,467.37,468.89,427.41,442.94,462077
PRC003727,CMP007,2020-09-14,128.45,135.13,122.2,123.14,2085888
PRC003728,CMP012,2022-01-18,412.53,432.74,361.86,396.41,2991494
PRC003729,CMP035,2023-07-22,168.89,190.66,167.52,181.12,439952
PRC003730,CMP039,2021-11-29,143.96,147.25,129.98,141.85,3299990
PRC003731,CMP048,2024-10-18,159.72,161.61,144.85,151.07,735853
PRC003732,CMP063,2024-04-27,74.48,77.08,65.53,65.94,4336840
PRC003733,CMP045,2020-02-13,46.93,47.57,45.17,47.52,2931111
PRC003734,CMP033,2024-04-09,360.59,372.66,323.35,353.49,574626
PRC003735,CMP041,2022-01-03,312.07,353.01,306.92,338.81,4163239
PRC003736,CMP023,2022-11-20,475.2,538.93,447.23,520.36,1103774
PRC003737,CMP016,2024-03-05,490.52,520.66,489.24,513.87,3444668
PRC003738,CMP085,2022-01-16,75.72,85.4,68.09,83.19,3629704
PRC003739,CMP056,2020-05-29,126.35,128.84,109.79,109.8,2623789
PRC003740,CMP050,2022-10-22,30.35,31.05,28.92,30.12,3008310
PRC003741,CMP040,2021-01-23,337.15,358.39,314.63,353.02,1811025
PRC003742,CMP076,2020-03-18,349.44,371.58,301.59,336.95,917910
PRC003743,CMP013,2024-10-05,31.62,35.97,27.99,31.32,420893
PRC003744,CMP065,2023-02-15,369.01,402.22,342.13,372.98,824452
PRC003745,CMP051,2023-09-06,273.59,282.09,262.06,281.57,962168
PRC003746,CMP066,2022-08-26,199.08,206.34,183.46,192.79,4494414
PRC003747,CMP054,2023-05-05,369.59,374.5,324.28,342.02,384744
PRC003748,CMP052,2024-04-02,496.58,543.34,447.36,484.01,4671813
PRC003749,CMP002,2022-09-08,272.79,279.35,253.21,266.91,1310314
PRC003750,CMP071,2020-08-17,360.12,368.58,360.02,365.48,2436910
PRC003751,CMP037,2020-02-06,229.24,250.98,213.49,226.68,3911014
PRC003752,CMP069,2021-03-30,262.72,291.38,234.66,236.29,418055
PRC003753,CMP077,2023-04-11,386.64,421.65,331.41,378.37,4779931
PRC003754,CMP071,2021-02-22,191.9,210.37,181.92,190.0,3454221
PRC003755,CMP005,2022-06-09,236.11,238.92,222.39,226.74,3179595
PRC003756,CMP072,2021-11-22,268.16,297.25,250.08,253.31,4123358
PRC003757,CMP045,2023-10-01,447.68,453.32,427.24,438.48,3066557
PRC003758,CMP012,2022-10-28,412.3,425.12,393.52,422.79,410485
PRC003759,CMP003,2024-01-14,458.89,504.03,444.47,499.98,272559
PRC003760,CMP028,2021-05-06,76.0,82.03,65.04,72.32,3941342
PRC003761,CMP013,2022-02-14,354.72,380.37,341.85,367.93,4154443
PRC003762,CMP054,2020-08-08,346.88,371.91,316.08,325.06,3114655
PRC003763,CMP019,2021-06-21,148.75,159.47,145.32,157.38,483991
PRC003764,CMP004,2023-09-09,77.86,82.24,68.31,73.0,485890
PRC003765,CMP005,2023-09-25,498.43,520.54,424.22,473.08,4728695
PRC003766,CMP052,2023-07-16,297.21,321.75,287.9,316.56,3845059
PRC003767,CMP051,2021-03-15,126.08,135.73,123.52,128.13,111642
PRC003768,CMP008,2020-02-26,109.08,122.06,104.46,113.72,251892
PRC003769,CMP080,2021-04-07,294.33,307.18,280.52,296.92,149982
PRC003770,CMP073,2023-03-05,250.94,287.59,240.48,261.1,3463620
PRC003771,CMP080,2022-10-13,163.91,170.58,145.36,149.21,1633854
PRC003772,CMP044,2020-11-13,186.02,200.58,163.74,169.52,3795516
PRC003773,CMP032,2020-03-17,391.21,428.29,387.94,394.64,1088493
PRC003774,CMP060,2022-07-13,119.98,137.15,119.28,126.11,857347
PRC003775,CMP006,2024-08-18,100.38,101.57,94.82,98.63,2202124
PRC003776,CMP065,2024-12-12,60.12,64.78,54.45,62.43,101431
PRC003777,CMP015,2024-10-06,175.04,185.88,163.71,179.44,1508372
PRC003778,CMP036,2022-09-22,116.58,118.8,107.36,110.72,283238
PRC003779,CMP018,2022-08-28,296.01,312.95,287.41,289.53,3280174
PRC003780,CMP037,2021-09-12,309.63,348.14,272.0,337.14,2542169
PRC003781,CMP072,2020-11-01,86.09,87.96,75.77,78.93,2107061
PRC003782,CMP060,2021-04-25,272.98,307.23,265.14,268.11,3876734
PRC003783,CMP015,2022-12-27,47.64,50.26,46.02,46.33,265796
PRC003784,CMP016,2021-06-23,350.77,370.78,330.74,354.25,1020397
PRC003785,CMP011,2020-02-20,306.1,317.51,279.76,280.0,2213027
PRC003786,CMP016,2024-08-28,232.56,259.86,229.33,244.64,856098
PRC003787,CMP049,2023-09-09,409.15,458.51,371.37,435.3,1200693
PRC003788,CMP028,2021-08-15,445.31,493.82,417.98,459.86,532758
PRC003789,CMP009,2022-11-22,484.72,500.75,479.01,481.04,870433
PRC003790,CMP040,2020-01-20,64.32,72.6,56.07,66.54,2868276
PRC003791,CMP015,2022-06-30,461.6,509.89,445.57,465.82,4927179
PRC003792,CMP054,2020-01-03,337.57,353.25,314.76,334.09,4803684
PRC003793,CMP059,2020-07-23,374.97,419.54,329.6,410.79,2483291
PRC003794,CMP026,2020-08-02,333.69,358.88,307.33,310.9,2204486
PRC003795,CMP061,2020-09-13,406.57,428.14,351.05,372.0,1279979
PRC003796,CMP007,2022-07-20,234.29,257.53,217.69,228.4,2246874
PRC003797,CMP034,2023-06-20,23.39,24.14,19.91,21.81,4871630
PRC003798,CMP030,2021-05-20,310.58,355.75,289.63,329.58,894744
PRC003799,CMP012,2021-01-15,356.93,377.98,305.01,349.88,3394363
PRC003800,CMP022,2022-05-23,482.1,487.22,421.83,422.94,3783593
PRC003801,CMP045,2022-09-28,181.79,207.43,162.63,187.56,3327732
PRC003802,CMP069,2023-05-19,128.3,141.49,127.6,127.97,3407163
PRC003803,CMP029,2022-03-22,325.56,339.98,287.14,295.9,315168
PRC003804,CMP067,2022-03-30,200.36,209.03,198.51,203.15,3892300
PRC003805,CMP075,2024-07-29,303.73,343.68,286.48,322.84,4353222
PRC003806,CMP084,2021-05-19,299.56,322.42,276.34,297.87,3400798
PRC003807,CMP060,2020-01-09,405.98,407.52,402.72,407.0,603436
PRC003808,CMP062,2021-10-03,227.81,260.26,201.66,214.66,4817084
PRC003809,CMP005,2022-06-28,454.65,495.26,399.48,477.62,4428550
PRC003810,CMP055,2024-08-31,60.6,69.07,59.93,60.9,437801
PRC003811,CMP035,2021-08-09,496.42,517.12,494.66,515.37,2464941
PRC003812,CMP055,2022-07-05,52.2,59.81,49.41,58.24,2344072
PRC003813,CMP073,2024-02-04,121.45,125.7,109.39,114.33,3416481
PRC003814,CMP073,2020-08-11,492.61,561.01,464.97,480.51,4027908
PRC003815,CMP032,2020-01-03,390.32,391.87,377.96,381.22,465739
PRC003816,CMP081,2022-04-07,162.45,179.38,148.18,153.8,2920098
PRC003817,CMP062,2023-08-19,115.08,121.74,113.15,119.5,3829242
PRC003818,CMP039,2024-04-12,125.33,144.03,121.26,134.19,3587733
PRC003819,CMP020,2021-02-05,350.29,358.42,323.67,348.61,4699941
PRC003820,CMP085,2021-05-13,413.11,465.52,389.8,414.76,1288096
PRC003821,CMP012,2021-06-18,434.22,477.13,408.95,439.85,657332
PRC003822,CMP016,2024-04-15,495.61,566.9,475.28,493.67,4040995
PRC003823,CMP047,2022-01-15,459.53,486.45,394.93,434.32,4692035
PRC003824,CMP078,2020-09-13,324.13,347.36,313.0,323.98,994566
PRC003825,CMP076,2023-02-15,441.61,449.65,432.58,433.0,1577874
PRC003826,CMP027,2024-08-05,467.89,493.93,449.43,462.88,4971498
PRC003827,CMP085,2023-07-10,272.21,296.54,271.57,295.01,2749591
PRC003828,CMP031,2021-05-28,186.7,186.84,162.23,176.98,1110982
PRC003829,CMP051,2022-03-25,242.96,273.57,239.35,257.86,4893162
PRC003830,CMP084,2020-04-22,482.79,509.01,473.65,503.13,2763092
PRC003831,CMP007,2023-09-27,21.69,24.7,20.42,20.65,673802
PRC003832,CMP008,2020-06-19,394.05,441.12,387.48,428.82,2741582
PRC003833,CMP072,2021-06-12,217.82,231.39,190.18,209.12,2118104
PRC003834,CMP012,2024-10-17,484.29,538.55,438.76,446.93,1938668
PRC003835,CMP025,2022-12-23,10.59,11.66,9.71,9.98,2542373
PRC003836,CMP072,2024-10-12,336.34,355.28,307.43,309.88,3397371
PRC003837,CMP034,2023-09-24,244.25,251.45,210.1,213.14,2202165
PRC003838,CMP081,2021-05-16,269.32,289.27,233.41,288.1,3462910
PRC003839,CMP009,2023-05-25,429.48,489.95,367.03,456.1,1162846
PRC003840,CMP018,2020-02-12,71.96,72.74,61.26,67.54,3445871
PRC003841,CMP037,2020-09-05,114.53,115.93,102.04,107.56,4033338
PRC003842,CMP004,2020-11-14,198.36,217.35,179.69,206.72,1591339
PRC003843,CMP031,2022-05-17,212.6,236.98,190.59,210.83,4251867
PRC003844,CMP060,2022-06-08,102.74,116.81,93.35,94.9,2298766
PRC003845,CMP009,2023-12-31,17.33,17.96,16.74,17.44,4795636
PRC003846,CMP069,2020-11-01,369.74,406.27,315.53,328.23,3375894
PRC003847,CMP031,2022-08-02,404.47,459.77,393.86,452.39,4893012
PRC003848,CMP022,2021-01-16,137.42,154.85,125.72,150.35,2626813
PRC003849,CMP067,2021-07-24,100.65,109.93,89.15,94.51,2083996
PRC003850,CMP070,2022-06-09,402.7,447.82,376.77,426.75,4256504
PRC003851,CMP029,2021-03-28,65.35,74.88,64.21,67.51,389662
PRC003852,CMP072,2022-10-20,218.78,219.58,195.56,196.15,4018327
PRC003853,CMP085,2024-05-19,51.73,54.32,46.28,51.05,468969
PRC003854,CMP062,2022-12-22,387.75,440.67,347.12,362.73,4018381
PRC003855,CMP020,2020-02-02,465.24,468.88,400.88,440.12,2236116
PRC003856,CMP023,2024-12-20,477.72,546.06,444.19,456.03,3329909
PRC003857,CMP039,2020-05-28,203.68,204.37,199.23,200.9,4490477
PRC003858,CMP076,2023-03-08,400.19,410.71,381.01,400.55,4108950
PRC003859,CMP074,2021-02-04,239.52,247.69,223.16,245.65,3012535
PRC003860,CMP073,2023-08-10,488.61,551.11,465.46,495.12,1226145
PRC003861,CMP062,2023-10-15,134.88,144.01,121.08,122.77,1817732
PRC003862,CMP068,2022-05-21,493.94,565.3,460.15,483.12,1246017
PRC003863,CMP014,2020-07-30,481.04,509.39,433.93,499.04,1345800
PRC003864,CMP027,2020-03-03,188.74,204.47,168.06,173.9,121910
PRC003865,CMP066,2023-12-03,276.09,291.06,236.49,238.24,1227019
PRC003866,CMP018,2022-11-13,293.24,300.55,282.12,293.87,3912923
PRC003867,CMP006,2024-12-23,119.35,135.63,103.87,129.26,3957933
PRC003868,CMP057,2021-04-15,344.65,371.62,334.17,340.6,3580915
PRC003869,CMP024,2020-01-06,490.98,547.14,469.58,496.64,3959888
PRC003870,CMP038,2020-10-09,75.53,76.26,70.44,70.57,4570861
PRC003871,CMP021,2022-09-30,240.28,270.18,237.78,259.87,3607111
PRC003872,CMP080,2024-02-06,383.4,395.44,360.65,362.95,2746069
PRC003873,CMP047,2024-12-17,183.21,185.72,163.72,164.12,678498
PRC003874,CMP033,2023-12-25,25.86,26.31,24.68,25.56,1082274
PRC003875,CMP027,2022-05-06,73.12,82.74,70.84,71.41,91054
PRC003876,CMP084,2022-12-19,498.06,508.12,480.08,481.15,1938045
PRC003877,CMP082,2021-07-16,11.38,12.92,10.24,12.07,1657677
PRC003878,CMP056,2024-04-20,497.92,522.63,482.63,487.22,4808741
PRC003879,CMP054,2023-12-23,79.36,90.75,79.0,86.12,3326204
PRC003880,CMP050,2024-09-08,118.35,125.84,102.38,112.38,4683116
PRC003881,CMP001,2021-06-04,240.91,265.34,240.58,245.69,3136798
PRC003882,CMP056,2022-03-11,146.44,151.99,125.73,135.96,2214780
PRC003883,CMP043,2023-02-05,294.34,294.53,264.06,272.82,231429
PRC003884,CMP019,2023-04-03,58.93,65.37,58.09,61.05,3464439
PRC003885,CMP013,2020-08-31,416.77,427.39,416.55,417.95,3009698
PRC003886,CMP053,2023-06-14,12.97,14.56,11.7,14.46,4808894
PRC003887,CMP016,2021-11-06,489.33,519.84,435.69,500.72,1363550
PRC003888,CMP018,2023-09-15,357.09,377.04,319.7,359.63,4637169
PRC003889,CMP059,2023-08-19,468.37,491.16,409.53,425.29,3734380
PRC003890,CMP040,2022-10-14,321.62,332.96,277.18,318.47,3394962
PRC003891,CMP047,2020-04-05,95.43,100.29,82.97,86.41,894444
PRC003892,CMP041,2022-11-03,52.6,59.82,46.48,57.38,3653416
PRC003893,CMP023,2022-04-03,419.06,448.16,374.8,415.31,339705
PRC003894,CMP031,2020-02-10,118.31,135.76,113.41,126.54,2137805
PRC003895,CMP065,2020-01-15,455.15,479.64,393.54,470.25,4975519
PRC003896,CMP040,2024-08-20,240.74,270.96,225.15,261.76,1101973
PRC003897,CMP043,2023-11-18,97.26,111.73,94.05,110.97,2475778
PRC003898,CMP046,2023-02-28,333.77,352.02,289.75,292.56,3413193
PRC003899,CMP012,2020-08-07,227.05,242.2,206.63,241.58,1581136
PRC003900,CMP040,2024-04-02,394.77,453.36,347.55,371.2,2780634
PRC003901,CMP014,2020-06-28,239.19,274.05,223.33,236.02,3264626
PRC003902,CMP068,2023-03-14,10.28,11.16,8.9,9.71,3899645
PRC003903,CMP085,2020-12-09,456.67,459.34,404.85,452.7,1523818
PRC003904,CMP049,2020-05-04,66.98,69.04,63.17,66.23,66115
PRC003905,CMP010,2020-09-23,458.55,472.01,427.01,457.64,4258950
PRC003906,CMP001,2023-11-07,321.45,364.27,293.16,344.47,4160424
PRC003907,CMP074,2023-05-22,147.57,167.55,131.18,158.37,4020522
PRC003908,CMP082,2021-11-03,292.88,330.67,266.77,296.58,3305669
PRC003909,CMP067,2023-10-18,468.17,532.24,408.04,435.4,4075766
PRC003910,CMP019,2022-11-17,376.6,426.42,338.38,416.08,3066995
PRC003911,CMP051,2022-11-15,369.6,423.0,338.51,390.45,881077
PRC003912,CMP060,2022-03-21,277.59,309.53,245.28,307.55,2037021
PRC003913,CMP061,2021-04-30,35.06,39.84,32.07,37.08,4165452
PRC003914,CMP084,2024-08-14,297.82,325.32,254.03,314.6,2494001
PRC003915,CMP033,2024-11-15,393.1,411.53,352.77,390.53,2599009
PRC003916,CMP022,2024-03-03,145.78,164.37,144.84,152.71,3574909
PRC003917,CMP030,2021-09-01,76.36,83.69,65.75,70.86,3792018
PRC003918,CMP034,2021-05-25,416.87,478.99,410.05,437.01,2860530
PRC003919,CMP043,2023-07-07,294.07,334.63,284.84,315.27,4763143
PRC003920,CMP055,2022-01-15,372.98,398.83,339.08,385.85,4247997
PRC003921,CMP064,2021-11-06,428.99,457.98,380.32,451.92,3496027
PRC003922,CMP040,2024-08-14,336.34,376.57,332.71,353.63,1830394
PRC003923,CMP027,2020-04-26,495.58,545.92,459.24,542.04,3715951
PRC003924,CMP050,2020-07-11,329.56,334.4,295.61,313.69,1622561
PRC003925,CMP069,2021-03-22,164.99,165.62,149.49,157.42,3254976
PRC003926,CMP042,2021-08-01,296.1,302.7,287.33,298.27,115538
PRC003927,CMP017,2023-02-09,125.79,129.36,114.82,123.6,2794663
PRC003928,CMP018,2024-08-09,344.24,346.47,334.57,335.61,3294266
PRC003929,CMP043,2024-07-14,164.38,168.29,158.51,165.3,998247
PRC003930,CMP025,2020-10-13,149.52,159.62,143.63,154.66,1074397
PRC003931,CMP079,2021-11-06,130.38,139.81,128.92,133.54,281010
PRC003932,CMP058,2020-03-26,296.73,328.35,282.76,298.47,1249195
PRC003933,CMP054,2021-09-25,28.01,29.74,26.03,26.3,2227914
PRC003934,CMP051,2020-08-15,469.14,524.94,429.48,505.78,1344162
PRC003935,CMP082,2020-10-29,62.81,68.12,54.07,62.46,4007475
PRC003936,CMP004,2022-06-15,341.73,380.47,341.0,357.52,3400241
PRC003937,CMP070,2023-08-22,60.65,62.05,52.74,61.18,1987886
PRC003938,CMP054,2023-02-15,331.55,363.0,313.41,328.09,2959671
PRC003939,CMP044,2023-04-04,131.68,131.77,126.61,128.52,2794130
PRC003940,CMP001,2022-10-20,35.02,40.11,33.91,35.97,4182041
PRC003941,CMP028,2021-04-20,248.77,268.88,218.84,234.43,1149387
PRC003942,CMP008,2021-06-22,249.2,281.27,242.03,270.41,3449220
PRC003943,CMP052,2023-03-04,27.33,29.46,24.48,28.59,3163754
PRC003944,CMP055,2024-12-27,363.23,416.79,317.73,411.64,4722157
PRC003945,CMP057,2022-02-06,18.51,21.14,18.0,18.19,2829292
PRC003946,CMP056,2023-08-10,341.5,362.01,318.04,344.66,3878443
PRC003947,CMP023,2020-03-20,21.64,23.98,18.54,22.23,469226
PRC003948,CMP059,2022-06-12,111.53,125.72,107.3,118.57,3990817
PRC003949,CMP071,2023-08-22,448.08,509.4,422.38,485.74,1625348
PRC003950,CMP082,2024-10-17,346.07,385.26,303.61,351.63,609745
PRC003951,CMP079,2020-10-27,372.91,381.72,321.46,368.66,944507
PRC003952,CMP023,2022-05-05,11.2,11.77,11.16,11.21,354359
PRC003953,CMP030,2023-08-29,434.29,492.77,426.09,435.78,3887450
PRC003954,CMP037,2023-06-24,227.79,237.35,212.28,213.64,4695766
PRC003955,CMP022,2024-12-29,168.83,187.45,155.27,169.59,4593780
PRC003956,CMP085,2022-11-27,467.43,471.79,453.86,456.71,217359
PRC003957,CMP071,2020-04-18,480.39,551.07,468.33,549.09,2443228
PRC003958,CMP018,2024-02-25,136.76,151.2,129.26,141.98,2272230
PRC003959,CMP003,2023-08-17,250.62,251.11,229.27,247.15,3579470
PRC003960,CMP033,2024-07-30,444.2,507.55,414.89,479.27,2875283
PRC003961,CMP033,2022-08-19,96.67,103.36,90.1,96.28,4151834
PRC003962,CMP078,2021-07-12,278.25,300.64,277.66,277.74,3495477
PRC003963,CMP056,2020-06-25,165.86,177.51,146.57,148.21,1194524
PRC003964,CMP020,2023-01-22,453.39,488.34,412.13,484.8,2570555
PRC003965,CMP019,2022-04-01,85.98,92.72,75.72,78.04,598275
PRC003966,CMP001,2021-11-30,356.65,397.09,342.89,366.61,1644119
PRC003967,CMP043,2022-03-03,434.19,439.04,400.59,416.9,3338107
PRC003968,CMP083,2022-04-02,275.95,276.39,267.62,273.67,3171884
PRC003969,CMP082,2020-05-11,159.75,171.06,138.9,165.85,1211855
PRC003970,CMP034,2020-09-30,238.44,257.17,206.34,251.08,4670471
PRC003971,CMP011,2024-09-13,345.51,357.86,326.17,347.9,3347295
PRC003972,CMP072,2023-10-26,397.98,403.04,361.93,402.1,2196225
PRC003973,CMP061,2020-01-03,282.52,304.65,282.4,298.03,4316405
PRC003974,CMP047,2020-12-15,391.93,432.21,363.36,425.22,331591
PRC003975,CMP037,2020-04-29,244.97,268.81,218.35,221.12,2391596
PRC003976,CMP057,2023-05-07,120.78,128.47,110.85,117.42,3182858
PRC003977,CMP007,2021-11-01,231.98,237.26,200.24,215.5,566171
PRC003978,CMP061,2020-04-14,54.88,62.51,50.18,50.19,891327
PRC003979,CMP048,2020-04-08,253.22,281.21,252.15,257.28,1247524
PRC003980,CMP081,2021-04-15,180.53,188.36,167.71,181.88,1474250
PRC003981,CMP061,2022-01-16,26.06,26.11,23.42,25.09,3971923
PRC003982,CMP043,2023-08-03,141.82,151.62,127.08,143.37,1930951
PRC003983,CMP058,2024-03-12,435.4,462.98,396.54,446.27,2595026
PRC003984,CMP079,2024-04-12,134.66,150.01,127.66,136.23,2164548
PRC003985,CMP015,2021-12-16,337.79,346.19,323.54,332.7,1772583
PRC003986,CMP047,2020-07-09,226.0,227.33,199.11,218.3,1575157
PRC003987,CMP057,2024-06-04,126.79,144.62,108.09,136.12,3555661
PRC003988,CMP078,2022-07-05,400.15,423.89,365.73,411.29,3182970
PRC003989,CMP001,2024-09-11,271.45,301.73,234.78,286.14,4448593
PRC003990,CMP039,2023-05-11,166.91,179.34,164.7,176.35,390453
PRC003991,CMP066,2020-06-10,401.97,433.38,364.87,391.66,2308139
PRC003992,CMP044,2022-10-27,143.71,156.91,132.6,137.74,3362883
PRC003993,CMP034,2021-11-08,93.75,104.08,84.27,93.07,225891
PRC003994,CMP048,2024-04-15,286.82,311.67,268.03,276.0,2043512
PRC003995,CMP015,2020-07-04,165.5,189.68,147.21,151.85,477084
PRC003996,CMP069,2021-05-27,456.41,491.88,401.59,479.38,3443336
PRC003997,CMP042,2023-05-06,341.94,387.95,310.67,362.32,1866395
PRC003998,CMP016,2022-10-21,411.07,415.78,389.06,404.47,1759626
PRC003999,CMP036,2023-11-20,35.63,39.15,31.76,33.23,4462676
PRC004000,CMP054,2021-06-26,14.07,15.67,12.2,12.71,1300087
PRC004001,CMP002,2021-11-16,179.62,205.7,166.27,203.04,2785030
PRC004002,CMP062,2024-06-09,155.29,174.54,136.13,155.99,4598467
PRC004003,CMP037,2022-08-21,433.59,480.3,424.43,428.02,2143322
PRC004004,CMP038,2020-12-23,308.34,333.31,287.67,305.31,4898895
PRC004005,CMP033,2023-10-29,131.47,140.46,129.43,137.38,3980888
PRC004006,CMP059,2021-01-10,493.47,558.58,487.5,518.05,4187221
PRC004007,CMP080,2024-08-31,174.62,175.86,167.51,174.2,1518744
PRC004008,CMP065,2022-11-27,217.67,245.89,190.28,224.74,3817783
PRC004009,CMP038,2021-07-24,298.94,323.23,278.27,299.43,2764118
PRC004010,CMP031,2021-07-22,261.23,295.85,231.51,293.69,36831
PRC004011,CMP075,2023-11-18,66.62,72.72,56.68,68.26,1788014
PRC004012,CMP078,2022-06-09,213.81,242.37,213.71,223.12,1527685
PRC004013,CMP075,2021-03-03,350.74,368.25,298.6,367.41,2107948
PRC004014,CMP036,2024-09-19,194.67,201.95,177.07,179.83,4430066
PRC004015,CMP045,2022-04-13,150.31,156.95,136.69,145.24,997805
PRC004016,CMP052,2020-10-05,461.35,466.19,436.43,452.93,1110921
PRC004017,CMP060,2020-02-27,353.6,366.33,306.06,364.29,3514866
PRC004018,CMP030,2020-07-28,174.29,180.89,173.5,175.84,3178330
PRC004019,CMP031,2021-05-23,27.21,30.09,25.38,29.73,444401
PRC004020,CMP084,2024-01-05,114.46,122.01,102.87,118.34,4128681
PRC004021,CMP059,2024-11-21,43.03,45.7,38.84,40.79,2954997
PRC004022,CMP081,2020-06-05,215.0,242.79,189.21,194.84,1760149
PRC004023,CMP063,2023-01-10,276.37,276.96,253.8,258.11,399342
PRC004024,CMP045,2023-06-29,454.02,482.36,432.3,476.45,4284701
PRC004025,CMP038,2020-06-12,172.35,182.73,166.36,173.45,4387280
PRC004026,CMP023,2021-11-24,465.75,477.29,406.05,454.54,1171293
PRC004027,CMP049,2022-06-05,47.25,48.46,42.55,46.72,4899944
PRC004028,CMP050,2023-04-21,30.34,34.55,26.54,31.45,4413174
PRC004029,CMP069,2021-08-09,382.98,393.07,354.17,360.25,3767548
PRC004030,CMP029,2024-09-15,442.88,464.69,439.93,441.89,1406610
PRC004031,CMP022,2021-03-05,409.1,442.26,355.89,395.64,1337658
PRC004032,CMP056,2021-08-23,459.8,474.14,429.96,446.82,1064474
PRC004033,CMP018,2022-05-25,395.95,451.15,351.47,405.81,4544090
PRC004034,CMP060,2024-02-22,354.19,395.51,344.3,351.68,3177925
PRC004035,CMP062,2022-07-08,490.96,544.16,479.95,512.43,4707328
PRC004036,CMP001,2022-04-12,120.98,125.85,103.38,124.87,1527699
PRC004037,CMP045,2024-07-23,336.26,347.74,325.07,339.53,3090381
PRC004038,CMP084,2020-09-21,245.37,257.96,229.72,235.17,3800335
PRC004039,CMP028,2021-11-26,254.86,282.15,253.46,260.77,4453174
PRC004040,CMP060,2021-03-27,184.66,200.84,178.61,199.54,1062694
PRC004041,CMP003,2021-10-01,93.41,98.24,80.46,88.43,1370163
PRC004042,CMP044,2021-11-22,396.44,398.92,353.22,360.18,2436663
PRC004043,CMP029,2023-03-31,455.04,490.62,405.46,465.1,3774767
