Trade_ID,Account_ID,Broker_ID,Company_ID,Action,Transaction Date,Time,No. of shares,Price / share,Trade_Type,Tax_Amount
TRD000815,ACC003,BRK011,CMP057,Market buy,27-02-2023,15:17:04,6,19.47,BUY,0
TRD000816,ACC070,BRK002,CMP053,Market buy,03-03-2023,18:31:16,1,64.7,BUY,0
TRD000817,ACC032,BRK003,CMP053,Market buy,06-03-2023,14:30:23,1,64.66,BUY,0
TRD000818,ACC040,BRK013,CMP065,Market sell,10-03-2023,14:32:06,61,3.15,SELL,0
TRD000819,ACC003,BRK008,CMP026,Market buy,10-03-2023,14:52:31,15,13.03,BUY,0
TRD000820,ACC072,BRK006,CMP005,Market buy,13-03-2023,19:16:12,1,198.16,BUY,0
TRD000821,ACC002,BRK005,CMP080,Market buy,13-03-2023,15:17:55,1,69.01,BUY,0
TRD000822,ACC068,BRK006,CMP053,Market buy,14-03-2023,13:30:06,1,63.45,BUY,0
TRD000823,ACC070,BRK003,CMP052,Market buy,14-03-2023,15:23:09,2.25,9.4,BUY,0
TRD000824,ACC047,BRK004,CMP052,Market buy,14-03-2023,13:30:01,0.25,9.28,BUY,0
TRD000825,ACC072,BRK003,CMP005,Market buy,16-03-2023,13:30:05,1,202.4,BUY,0
TRD000826,ACC062,BRK001,CMP053,Market buy,17-03-2023,13:30:25,1,62.09,BUY,0
TRD000827,ACC049,BRK014,CMP077,Market buy,17-03-2023,13:30:06,3,31.66,BUY,0
TRD000828,ACC003,BRK013,CMP062,Market sell,28-03-2023,12:41:35,5,0.76,SELL,0
TRD000829,ACC021,BRK004,CMP062,Market sell,30-03-2023,12:00:01,14,0.26,SELL,0
TRD000830,ACC033,BRK015,CMP026,Market buy,30-03-2023,13:30:01,20,12.71,BUY,0
TRD000831,ACC029,BRK008,CMP005,Market buy,30-03-2023,13:30:08,0.7070403,202,BUY,0
TRD000832,ACC021,BRK009,CMP067,Market buy,30-03-2023,13:30:09,3,108,BUY,0
TRD000833,ACC037,BRK006,CMP005,Market buy,30-03-2023,13:30:10,0.2929597,202.44,BUY,0
TRD000834,ACC019,BRK002,CMP005,Market buy,30-03-2023,13:30:14,1,202.34,BUY,0
TRD000835,ACC028,BRK014,CMP020,Market buy,30-03-2023,13:30:31,3,93.99,BUY,0
TRD000836,ACC062,BRK014,CMP053,Market buy,03-04-2023,17:21:37,2,62.73,BUY,0
TRD000837,ACC068,BRK004,CMP019,Market sell,03-04-2023,13:30:47,23,99.97,SELL,0
TRD000838,ACC040,BRK004,CMP029,Market buy,03-04-2023,13:40:36,2,296.79,BUY,0
TRD000839,ACC039,BRK010,CMP005,Market buy,03-04-2023,13:42:06,3,201.73,BUY,0
TRD000840,ACC018,BRK015,CMP080,Market buy,03-04-2023,13:53:21,1.138187,72.25,BUY,0
TRD000841,ACC046,BRK003,CMP080,Market buy,03-04-2023,13:53:22,3.861813,72.26,BUY,0
TRD000842,ACC001,BRK005,CMP032,Market buy,03-04-2023,14:23:28,20,11.3,BUY,0
TRD000843,ACC057,BRK006,CMP037,Market buy,03-04-2023,14:25:08,5,35,BUY,0
TRD000844,ACC032,BRK008,CMP005,Market buy,03-04-2023,14:28:25,1,201.7,BUY,0
TRD000845,ACC041,BRK009,CMP005,Market buy,03-04-2023,14:33:08,1,201.63,BUY,0
TRD000846,ACC047,BRK003,CMP053,Market sell,10-04-2023,13:40:56,54,62.04,SELL,0.02
TRD000847,ACC049,BRK003,CMP032,Market sell,10-04-2023,13:44:29,140,11.26,SELL,0
TRD000848,ACC015,BRK011,CMP037,Market sell,10-04-2023,13:47:23,60,34.09,SELL,0.01
TRD000849,ACC042,BRK008,CMP026,Market sell,10-04-2023,13:49:35,133,12.5,SELL,0
TRD000850,ACC015,BRK007,CMP052,Market sell,10-04-2023,13:52:09,99,10.21,SELL,0.01
TRD000851,ACC028,BRK001,CMP061,Market sell,10-04-2023,13:54:05,102,7.85,SELL,0
TRD000852,ACC046,BRK004,CMP051,Market sell,10-04-2023,13:55:50,57.504,19.1,SELL,0
TRD000853,ACC072,BRK007,CMP051,Market sell,10-04-2023,13:55:52,15.496,19.1,SELL,0
TRD000854,ACC057,BRK010,CMP054,Market sell,10-04-2023,13:58:05,47.49,27.35,SELL,0
TRD000855,ACC072,BRK005,CMP054,Market sell,10-04-2023,13:58:07,2.51,27.35,SELL,0
TRD000856,ACC066,BRK003,CMP077,Market sell,10-04-2023,14:00:02,100,32.35,SELL,0.02
TRD000857,ACC064,BRK013,CMP077,Market sell,10-04-2023,14:00:02,25,32.34,SELL,0.01
TRD000858,ACC027,BRK002,CMP067,Market sell,10-04-2023,14:02:25,19,110.15,SELL,0.01
TRD000859,ACC002,BRK006,CMP020,Market sell,10-04-2023,14:04:36,4.809,89.55,SELL,0
TRD000860,ACC058,BRK008,CMP020,Market sell,10-04-2023,14:04:37,11.191,89.47,SELL,0
TRD000861,ACC016,BRK005,CMP080,Market sell,10-04-2023,14:07:18,58,71.48,SELL,0.03
TRD000862,ACC056,BRK007,CMP080,Market buy,10-04-2023,14:12:05,0.092363,71.59,BUY,0
TRD000863,ACC027,BRK005,CMP080,Market buy,10-04-2023,14:12:15,0.907637,71.59,BUY,0
TRD000864,ACC020,BRK012,CMP025,Market buy,10-04-2023,14:13:50,15,9.2,BUY,0
TRD000865,ACC010,BRK014,CMP025,Market buy,10-04-2023,13:30:16,5,9.19,BUY,0
TRD000866,ACC053,BRK007,CMP025,Market buy,10-04-2023,13:30:16,5,9.19,BUY,0
TRD000867,ACC033,BRK010,CMP025,Market buy,10-04-2023,17:50:09,5,9.16,BUY,0
TRD000868,ACC003,BRK008,CMP053,Market buy,10-04-2023,13:42:39,52,62.04,BUY,0
TRD000869,ACC065,BRK010,CMP032,Market buy,10-04-2023,13:45:59,140,11.33,BUY,0
TRD000870,ACC017,BRK014,CMP037,Market buy,10-04-2023,13:48:16,60,34.17,BUY,0
TRD000871,ACC057,BRK006,CMP026,Market buy,10-04-2023,13:50:36,133,12.53,BUY,0
TRD000872,ACC010,BRK010,CMP052,Market buy,10-04-2023,13:52:54,99,10.21,BUY,0
TRD000873,ACC070,BRK003,CMP061,Market buy,10-04-2023,13:54:52,102,7.86,BUY,0
TRD000874,ACC044,BRK010,CMP051,Market buy,10-04-2023,13:56:47,73,19.12,BUY,0
TRD000875,ACC053,BRK004,CMP054,Market buy,10-04-2023,13:58:57,50,27.38,BUY,0
TRD000876,ACC030,BRK011,CMP077,Market buy,10-04-2023,14:00:55,120,32.38,BUY,0
TRD000877,ACC019,BRK001,CMP077,Market buy,10-04-2023,14:01:13,5,32.38,BUY,0
TRD000878,ACC069,BRK011,CMP067,Market buy,10-04-2023,14:03:11,19,110.17,BUY,0
TRD000879,ACC044,BRK008,CMP020,Market buy,10-04-2023,14:05:33,16,89.6,BUY,0
TRD000880,ACC041,BRK007,CMP080,Market buy,10-04-2023,14:09:40,50,71.52,BUY,0
TRD000881,ACC040,BRK012,CMP080,Market buy,10-04-2023,14:10:44,5,71.57,BUY,0
TRD000882,ACC073,BRK006,CMP080,Market buy,10-04-2023,14:11:23,2,71.55,BUY,0
TRD000883,ACC025,BRK007,CMP025,Market buy,11-04-2023,13:30:16,5,9.36,BUY,0
TRD000884,ACC026,BRK003,CMP025,Market buy,11-04-2023,13:30:08,2.67588,9.31,BUY,0
TRD000885,ACC075,BRK014,CMP025,Market buy,11-04-2023,13:30:16,3.32412,9.36,BUY,0
TRD000886,ACC068,BRK011,CMP025,Market buy,17-04-2023,13:30:01,51,9.36,BUY,0
TRD000887,ACC044,BRK005,CMP025,Market buy,17-04-2023,13:30:19,5.40373,9.36,BUY,0
TRD000888,ACC031,BRK012,CMP025,Market buy,17-04-2023,13:30:15,5,9.36,BUY,0
TRD000889,ACC011,BRK009,CMP025,Market buy,26-04-2023,16:13:54,12.06,9.1,BUY,0
TRD000890,ACC004,BRK013,CMP005,Market buy,27-04-2023,13:30:07,1,201.35,BUY,0
TRD000891,ACC020,BRK011,CMP067,Market buy,27-04-2023,13:30:08,2,108.78,BUY,0
TRD000892,ACC044,BRK011,CMP025,Market buy,27-04-2023,13:30:01,1,9.05,BUY,0
TRD000893,ACC019,BRK005,CMP025,Market buy,27-04-2023,13:30:01,1,9.05,BUY,0
TRD000894,ACC056,BRK006,CMP025,Market buy,27-04-2023,13:30:01,1,9.05,BUY,0
TRD000895,ACC006,BRK010,CMP025,Market buy,27-04-2023,13:30:01,1,9.05,BUY,0
TRD000896,ACC043,BRK013,CMP025,Market buy,27-04-2023,13:30:01,83,9.05,BUY,0
TRD000897,ACC051,BRK015,CMP025,Market buy,27-04-2023,14:12:25,1.64,9.13,BUY,0
TRD000898,ACC043,BRK003,CMP025,Market buy,27-04-2023,13:30:08,0.602697,9.32,BUY,0
TRD000899,ACC013,BRK015,CMP025,Market buy,27-04-2023,13:30:19,7.397303,9.23,BUY,0
TRD000900,ACC057,BRK015,CMP045,Market sell,28-04-2023,19:10:00,15,124.92,SELL,0.01
TRD000901,ACC073,BRK002,CMP037,Market buy,28-04-2023,19:30:48,5,33.33,BUY,0
TRD000902,ACC013,BRK010,CMP054,Market buy,28-04-2023,19:31:26,5,26.71,BUY,0
TRD000903,ACC014,BRK010,CMP037,Market buy,28-04-2023,19:32:20,4.939137,33.29,BUY,0
TRD000904,ACC033,BRK001,CMP037,Market buy,28-04-2023,19:32:27,5.060863,33.33,BUY,0
TRD000905,ACC058,BRK009,CMP054,Market buy,28-04-2023,19:32:52,7,26.68,BUY,0
TRD000906,ACC010,BRK007,CMP025,Market buy,28-04-2023,19:16:12,34,9.26,BUY,0
TRD000907,ACC035,BRK015,CMP025,Market buy,28-04-2023,19:16:13,66,9.27,BUY,0
TRD000908,ACC023,BRK005,CMP025,Market buy,28-04-2023,19:34:24,15.89,9.23,BUY,0
TRD000909,ACC004,BRK004,CMP025,Market buy,01-05-2023,13:30:17,2.936017,9.29,BUY,0
TRD000910,ACC063,BRK012,CMP025,Market buy,01-05-2023,13:30:19,20.063983,9.33,BUY,0
TRD000911,ACC028,BRK004,CMP025,Market buy,02-05-2023,13:42:05,10.1,9.11,BUY,0
TRD000912,ACC062,BRK009,CMP025,Market buy,15-05-2023,13:30:21,28,8.97,BUY,0
TRD000913,ACC068,BRK012,CMP025,Market buy,16-05-2023,13:30:04,28,8.88,BUY,0
TRD000914,ACC011,BRK001,CMP025,Market buy,16-05-2023,13:30:07,22,8.88,BUY,0
TRD000915,ACC025,BRK002,CMP025,Market buy,24-05-2023,13:30:09,12,8.67,BUY,0
TRD000916,ACC026,BRK003,CMP018,Market buy,30-05-2023,13:30:15,1,28.5,BUY,0
TRD000917,ACC035,BRK004,CMP077,Market buy,30-05-2023,13:30:16,7,30.73,BUY,0
TRD000918,ACC003,BRK005,CMP018,Market buy,30-05-2023,13:30:27,0.182486,28.5,BUY,0
TRD000919,ACC010,BRK004,CMP067,Market buy,30-05-2023,13:30:29,3,103,BUY,0
TRD000920,ACC037,BRK004,CMP018,Market buy,30-05-2023,13:30:35,1.578563,28.52,BUY,0
TRD000921,ACC002,BRK005,CMP054,Market buy,30-05-2023,13:30:41,5,28.43,BUY,0
TRD000922,ACC018,BRK014,CMP018,Market buy,30-05-2023,13:30:48,2.238951,28.51,BUY,0
TRD000923,ACC045,BRK003,CMP025,Market buy,30-05-2023,13:30:53,50,8.39,BUY,0
TRD000924,ACC047,BRK013,CMP025,Market buy,02-06-2023,13:30:16,10,8.76,BUY,0
TRD000925,ACC015,BRK004,CMP025,Market buy,20-06-2023,13:30:43,30,9.55,BUY,0
TRD000926,ACC012,BRK011,CMP037,Market buy,20-06-2023,13:30:42,6,34.43,BUY,0
TRD000927,ACC052,BRK006,CMP002,Market buy,29-06-2023,15:58:06,1,133.33,BUY,0
TRD000928,ACC074,BRK015,CMP037,Market buy,29-06-2023,15:58:37,9.388787,33.14,BUY,0
TRD000929,ACC045,BRK001,CMP018,Market buy,29-06-2023,15:59:01,10,26.67,BUY,0
TRD000930,ACC051,BRK013,CMP037,Market buy,29-06-2023,15:59:11,0.611213,33.14,BUY,0
TRD000931,ACC060,BRK012,CMP018,Market buy,29-06-2023,15:59:34,10,26.67,BUY,0
TRD000932,ACC049,BRK015,CMP053,Market buy,29-06-2023,16:00:43,5,59.82,BUY,0
TRD000933,ACC052,BRK012,CMP053,Market buy,30-06-2023,17:00:26,1,59.39,BUY,0
TRD000934,ACC074,BRK010,CMP018,Market buy,03-07-2023,15:47:52,3,27.15,BUY,0
TRD000935,ACC060,BRK013,CMP025,Market buy,03-07-2023,15:39:49,25,9.25,BUY,0
TRD000936,ACC044,BRK004,CMP017,Market buy,03-07-2023,15:40:59,1,28.51,BUY,0
TRD000937,ACC026,BRK010,CMP025,Market buy,05-07-2023,15:33:33,40,9.42,BUY,0
TRD000938,ACC006,BRK015,CMP051,Market sell,05-07-2023,13:30:09,205,19.58,SELL,0.03
TRD000939,ACC069,BRK013,CMP077,Market buy,05-07-2023,15:32:03,30,31.53,BUY,0
TRD000940,ACC010,BRK011,CMP037,Market buy,05-07-2023,15:33:48,15,33.77,BUY,0
TRD000941,ACC045,BRK011,CMP017,Market buy,05-07-2023,15:34:28,16.06958,28.61,BUY,0
TRD000942,ACC007,BRK001,CMP017,Market buy,05-07-2023,15:34:47,3.93042,28.63,BUY,0
TRD000943,ACC012,BRK010,CMP075,Market buy,05-07-2023,15:35:42,2.9609003,204.91,BUY,0
TRD000944,ACC051,BRK013,CMP075,Market buy,05-07-2023,15:35:44,1.0390997,204.9,BUY,0
TRD000945,ACC043,BRK011,CMP053,Market buy,05-07-2023,15:37:12,10,60.76,BUY,0
TRD000946,ACC047,BRK012,CMP023,Market buy,05-07-2023,15:38:41,1,150.52,BUY,0
TRD000947,ACC055,BRK006,CMP052,Market sell,05-07-2023,15:41:18,207,9.88,SELL,0.01
TRD000948,ACC056,BRK007,CMP052,Market sell,05-07-2023,15:41:18,8,9.88,SELL,0
TRD000949,ACC017,BRK009,CMP052,Market sell,05-07-2023,15:41:18,100,9.88,SELL,0.01
TRD000950,ACC016,BRK003,CMP013,Market buy,05-07-2023,16:53:04,1.3549349,538.3,BUY,0
TRD000951,ACC027,BRK011,CMP002,Market buy,05-07-2023,16:56:19,2,137.3,BUY,0
TRD000952,ACC013,BRK005,CMP002,Market buy,05-07-2023,16:56:49,2,137.26,BUY,0
TRD000953,ACC034,BRK014,CMP013,Market buy,05-07-2023,16:57:50,0.6450651,538.23,BUY,0
TRD000954,ACC030,BRK001,CMP029,Market buy,05-07-2023,16:58:00,2,311.13,BUY,0
TRD000955,ACC070,BRK015,CMP005,Market buy,05-07-2023,17:00:03,2,198.92,BUY,0
TRD000956,ACC050,BRK013,CMP023,Market buy,05-07-2023,17:05:21,2,150.61,BUY,0
TRD000957,ACC072,BRK012,CMP061,Market sell,05-07-2023,17:07:20,136,9.25,SELL,0.01
TRD000958,ACC068,BRK008,CMP061,Market sell,05-07-2023,17:07:20,300,9.25,SELL,0.02
TRD000959,ACC065,BRK005,CMP067,Market buy,05-07-2023,17:10:00,1,118.39,BUY,0
TRD000960,ACC024,BRK014,CMP037,Market buy,05-07-2023,17:13:20,3.1355559,33.65,BUY,0
TRD000961,ACC042,BRK005,CMP037,Market buy,05-07-2023,17:13:22,8.8644441,33.69,BUY,0
TRD000962,ACC044,BRK015,CMP029,Market buy,05-07-2023,17:14:50,0.7912713,310.67,BUY,0
TRD000963,ACC028,BRK005,CMP029,Market buy,05-07-2023,17:14:52,0.2087287,310.67,BUY,0
TRD000964,ACC021,BRK012,CMP029,Market buy,05-07-2023,17:15:18,1,310.65,BUY,0
TRD000965,ACC064,BRK010,CMP002,Market buy,05-07-2023,17:22:06,0.4331656,137.37,BUY,0
TRD000966,ACC039,BRK013,CMP002,Market buy,05-07-2023,17:22:08,1.5668344,137.37,BUY,0
TRD000967,ACC025,BRK001,CMP025,Market buy,06-07-2023,15:11:13,30,9.11,BUY,0
TRD000968,ACC029,BRK015,CMP013,Market buy,06-07-2023,15:07:51,1,538.2,BUY,0
TRD000969,ACC047,BRK009,CMP077,Market buy,06-07-2023,15:08:57,10,30.8,BUY,0
TRD000970,ACC010,BRK004,CMP067,Market buy,06-07-2023,15:09:47,4,117.01,BUY,0
TRD000971,ACC047,BRK006,CMP037,Market buy,06-07-2023,15:10:23,7.195005,32.52,BUY,0
TRD000972,ACC016,BRK003,CMP037,Market buy,06-07-2023,15:10:25,2.804995,32.52,BUY,0
TRD000973,ACC057,BRK012,CMP054,Market buy,06-07-2023,15:11:53,0.959917,30.43,BUY,0
TRD000974,ACC001,BRK011,CMP054,Market buy,06-07-2023,15:11:56,9.040083,30.43,BUY,0
TRD000975,ACC043,BRK003,CMP032,Market buy,06-07-2023,15:14:21,20,12.12,BUY,0
TRD000976,ACC015,BRK015,CMP017,Market buy,06-07-2023,15:16:17,11,27.6,BUY,0
TRD000977,ACC038,BRK007,CMP053,Market buy,10-07-2023,13:31:31,0.019067,59.5,BUY,0
TRD000978,ACC030,BRK002,CMP053,Market buy,10-07-2023,13:31:33,0.980933,59.56,BUY,0
TRD000979,ACC074,BRK012,CMP025,Market buy,11-07-2023,15:24:14,6,9.58,BUY,0
TRD000980,ACC038,BRK008,CMP054,Market buy,12-07-2023,17:11:24,4,32.07,BUY,0
TRD000981,ACC050,BRK001,CMP046,Market buy,17-07-2023,17:59:27,3,73.01,BUY,0
TRD000982,ACC066,BRK011,CMP032,Market buy,17-07-2023,16:23:05,10,12.8,BUY,0
TRD000983,ACC041,BRK014,CMP002,Market buy,19-07-2023,16:17:37,2,137.62,BUY,0
TRD000984,ACC023,BRK009,CMP032,Market buy,21-07-2023,13:30:10,2,12.83,BUY,0
TRD000985,ACC061,BRK012,CMP071,Market sell,25-07-2023,13:30:22,78,15.07,SELL,0
TRD000986,ACC034,BRK012,CMP028,Market buy,25-07-2023,13:46:24,10,27.5,BUY,0
TRD000987,ACC070,BRK010,CMP046,Market buy,25-07-2023,13:49:29,5,75.65,BUY,0
TRD000988,ACC062,BRK007,CMP076,Market buy,25-07-2023,13:52:20,2,239.61,BUY,0
TRD000989,ACC052,BRK001,CMP028,Market buy,26-07-2023,13:30:11,2,27.29,BUY,0
TRD000990,ACC029,BRK014,CMP032,Market buy,27-07-2023,13:30:08,10,13.07,BUY,0
TRD000991,ACC037,BRK009,CMP067,Market buy,28-07-2023,13:30:07,4,124.68,BUY,0
TRD000992,ACC033,BRK005,CMP054,Market buy,28-07-2023,13:30:08,3,31.74,BUY,0
TRD000993,ACC058,BRK007,CMP077,Market buy,28-07-2023,13:30:14,10,32.23,BUY,0
TRD000994,ACC013,BRK002,CMP053,Market buy,28-07-2023,13:30:36,5,62.56,BUY,0
TRD000995,ACC039,BRK003,CMP028,Market buy,31-07-2023,19:45:19,2,26.03,BUY,0
TRD000996,ACC068,BRK001,CMP025,Market buy,31-07-2023,13:30:23,9,9.99,BUY,0
TRD000997,ACC054,BRK009,CMP080,Market buy,01-08-2023,17:23:09,2,85.09,BUY,0
TRD000998,ACC053,BRK011,CMP025,Market buy,09-08-2023,19:34:38,5.023,9.94,BUY,0
TRD000999,ACC006,BRK009,CMP025,Market buy,09-08-2023,19:34:41,4.977,9.94,BUY,0
TRD001000,ACC032,BRK010,CMP010,Market sell,09-08-2023,19:31:26,20,12.95,SELL,0
TRD001001,ACC037,BRK008,CMP001,Market buy,09-08-2023,19:32:24,1,178.97,BUY,0
TRD001002,ACC028,BRK010,CMP001,Market buy,11-08-2023,13:30:06,2,177.32,BUY,0
TRD001003,ACC058,BRK015,CMP047,Market sell,14-08-2023,13:30:16,58,63,SELL,0
TRD001004,ACC016,BRK007,CMP076,Market buy,14-08-2023,14:07:11,5,241.86,BUY,0
TRD001005,ACC021,BRK001,CMP039,Market buy,14-08-2023,14:08:02,4,397.81,BUY,0
TRD001006,ACC062,BRK001,CMP032,Market buy,14-08-2023,14:21:22,25,12.4,BUY,0
TRD001007,ACC065,BRK004,CMP076,Market buy,14-08-2023,14:23:13,2,242.07,BUY,0
TRD001008,ACC066,BRK005,CMP077,Market buy,14-08-2023,14:24:53,2,30.72,BUY,0
TRD001009,ACC068,BRK006,CMP053,Market buy,15-08-2023,13:30:07,4,57.67,BUY,0
TRD001010,ACC074,BRK014,CMP053,Market buy,15-08-2023,14:33:45,3,57.05,BUY,0
TRD001011,ACC067,BRK008,CMP076,Market buy,17-08-2023,19:19:32,1,236.96,BUY,0
TRD001012,ACC023,BRK011,CMP077,Market buy,21-08-2023,13:30:01,0.47598,30.16,BUY,0
TRD001013,ACC068,BRK010,CMP077,Market buy,21-08-2023,13:30:17,2.52402,30.14,BUY,0
TRD001014,ACC011,BRK001,CMP077,Market buy,21-08-2023,13:30:01,1.96414,30.16,BUY,0
TRD001015,ACC058,BRK006,CMP077,Market buy,21-08-2023,13:30:18,1.03586,30.09,BUY,0
TRD001016,ACC032,BRK015,CMP035,Market sell,23-08-2023,13:30:05,7,165.8,SELL,0.01
TRD001017,ACC034,BRK009,CMP039,Market buy,23-08-2023,13:51:25,1,399.67,BUY,0
TRD001018,ACC054,BRK008,CMP076,Market buy,23-08-2023,13:52:10,2,241.54,BUY,0
TRD001019,ACC033,BRK003,CMP076,Market buy,23-08-2023,13:52:48,1,241.49,BUY,0
TRD001020,ACC053,BRK003,CMP077,Market buy,23-08-2023,14:44:58,1,30.46,BUY,0
TRD001021,ACC058,BRK012,CMP057,Market sell,23-08-2023,15:24:42,31.02,11.17,SELL,0
TRD001022,ACC068,BRK010,CMP057,Market sell,23-08-2023,15:25:25,24.98,11.17,SELL,0
TRD001023,ACC050,BRK009,CMP039,Market buy,23-08-2023,15:35:40,1,399.22,BUY,0
TRD001024,ACC014,BRK014,CMP002,Market buy,23-08-2023,15:37:57,1,146.93,BUY,0
TRD001025,ACC062,BRK005,CMP054,Market buy,23-08-2023,15:39:56,3,30.48,BUY,0
TRD001026,ACC041,BRK002,CMP025,Market buy,23-08-2023,14:34:12,27.4114285,9.23,BUY,0
TRD001027,ACC073,BRK007,CMP025,Market buy,23-08-2023,14:34:15,2.5885715,9.23,BUY,0
TRD001028,ACC048,BRK012,CMP035,Market sell,23-08-2023,13:30:05,8,165.8,SELL,0.01
TRD001029,ACC047,BRK014,CMP039,Market buy,23-08-2023,13:49:29,3,399.75,BUY,0
TRD001030,ACC067,BRK002,CMP031,Market sell,23-08-2023,13:56:23,15,186.36,SELL,0.02
TRD001031,ACC006,BRK015,CMP068,Market buy,23-08-2023,13:57:12,7,389.45,BUY,0
TRD001032,ACC075,BRK011,CMP021,Market sell,23-08-2023,14:22:57,11,180.49,SELL,0.01
TRD001033,ACC025,BRK010,CMP068,Market buy,23-08-2023,14:26:41,1,389.06,BUY,0
TRD001034,ACC027,BRK011,CMP077,Market buy,23-08-2023,14:27:19,5,30.58,BUY,0
TRD001035,ACC047,BRK012,CMP067,Market buy,23-08-2023,14:32:20,5,111.72,BUY,0
TRD001036,ACC008,BRK011,CMP054,Market buy,23-08-2023,14:33:28,10,30.43,BUY,0
TRD001037,ACC035,BRK013,CMP032,Market buy,23-08-2023,14:35:19,20,11.85,BUY,0
TRD001038,ACC012,BRK007,CMP011,Market buy,23-08-2023,14:42:54,1,271.44,BUY,0
TRD001039,ACC019,BRK002,CMP032,Market buy,23-08-2023,14:44:06,4,11.85,BUY,0
TRD001040,ACC003,BRK009,CMP057,Market sell,23-08-2023,15:23:37,100,11.17,SELL,0.01
TRD001041,ACC002,BRK012,CMP057,Market sell,23-08-2023,15:23:37,1,11.17,SELL,0
TRD001042,ACC007,BRK007,CMP057,Market sell,23-08-2023,15:23:37,33,11.17,SELL,0
TRD001043,ACC027,BRK011,CMP020,Market buy,23-08-2023,15:25:46,3,124.91,BUY,0
TRD001044,ACC044,BRK010,CMP011,Market buy,23-08-2023,15:26:21,2,272.11,BUY,0
TRD001045,ACC018,BRK005,CMP002,Market buy,23-08-2023,15:27:05,3,147.01,BUY,0
TRD001046,ACC024,BRK006,CMP032,Market buy,23-08-2023,15:32:44,10,11.93,BUY,0
TRD001047,ACC026,BRK002,CMP043,Market sell,23-08-2023,15:50:45,19,98.67,SELL,0.01
TRD001048,ACC029,BRK002,CMP001,Market buy,23-08-2023,15:51:47,5,181.19,BUY,0
TRD001049,ACC067,BRK013,CMP013,Market buy,23-08-2023,15:52:31,1,538.49,BUY,0
TRD001050,ACC015,BRK010,CMP029,Market buy,23-08-2023,15:53:31,1,326.02,BUY,0
TRD001051,ACC044,BRK010,CMP077,Market buy,23-08-2023,15:56:06,3,30.47,BUY,0
TRD001052,ACC032,BRK010,CMP076,Market buy,30-08-2023,13:30:01,1,246.88,BUY,0
TRD001053,ACC034,BRK002,CMP039,Market buy,30-08-2023,13:30:07,1,415,BUY,0
TRD001054,ACC015,BRK007,CMP004,Market buy,30-08-2023,13:30:11,2,149.31,BUY,0
TRD001055,ACC067,BRK009,CMP029,Market buy,30-08-2023,13:30:11,1,329.1,BUY,0
TRD001056,ACC002,BRK009,CMP025,Market buy,31-08-2023,16:04:59,7,9.78,BUY,0
TRD001057,ACC010,BRK007,CMP070,Market sell,06-09-2023,15:04:41,8,70.96,SELL,0
TRD001058,ACC062,BRK004,CMP074,Market buy,06-09-2023,15:05:28,1,479.38,BUY,0
TRD001059,ACC026,BRK009,CMP004,Market buy,06-09-2023,15:06:38,1,152.77,BUY,0
TRD001060,ACC013,BRK010,CMP074,Market buy,06-09-2023,15:15:44,1,480.29,BUY,0
TRD001061,ACC017,BRK013,CMP054,Market buy,06-09-2023,15:17:28,5,31.5,BUY,0
TRD001062,ACC024,BRK011,CMP025,Market buy,06-09-2023,15:25:44,8,9.41,BUY,0
TRD001063,ACC014,BRK014,CMP070,Market sell,06-09-2023,14:58:40,27,70.64,SELL,0.01
TRD001064,ACC002,BRK005,CMP074,Market buy,06-09-2023,15:02:20,3,479.47,BUY,0
TRD001065,ACC074,BRK003,CMP014,Market sell,06-09-2023,15:19:04,8,220.71,SELL,0
TRD001066,ACC072,BRK007,CMP074,Market buy,06-09-2023,15:19:52,0.2904012,481.14,BUY,0
TRD001067,ACC009,BRK013,CMP074,Market buy,06-09-2023,15:19:53,0.7095988,480.98,BUY,0
TRD001068,ACC059,BRK013,CMP068,Market buy,06-09-2023,15:20:32,1,393.99,BUY,0
TRD001069,ACC059,BRK010,CMP076,Market buy,06-09-2023,15:21:19,1,244.43,BUY,0
TRD001070,ACC061,BRK004,CMP039,Market buy,06-09-2023,15:21:55,1,409.11,BUY,0
TRD001071,ACC008,BRK012,CMP039,Market buy,06-09-2023,15:23:48,1,409.2,BUY,0
TRD001072,ACC054,BRK013,CMP076,Market buy,06-09-2023,15:24:42,1,244.38,BUY,0
TRD001073,ACC072,BRK010,CMP025,Market buy,12-09-2023,13:41:40,5,9.58,BUY,0
TRD001074,ACC059,BRK015,CMP030,Market sell,12-09-2023,13:30:05,19,42.86,SELL,0.01
TRD001075,ACC012,BRK005,CMP030,Market sell,12-09-2023,13:30:06,81,42.61,SELL,0.02
TRD001076,ACC016,BRK011,CMP005,Market buy,12-09-2023,13:33:30,5,179.18,BUY,0
TRD001077,ACC012,BRK009,CMP004,Market buy,12-09-2023,13:34:50,6.7333556,145.07,BUY,0
TRD001078,ACC071,BRK005,CMP004,Market buy,12-09-2023,13:34:52,3.2666444,145.07,BUY,0
TRD001079,ACC020,BRK004,CMP053,Market buy,12-09-2023,13:35:48,8.404726,55.2,BUY,0
TRD001080,ACC058,BRK006,CMP053,Market buy,12-09-2023,13:35:50,1.595274,55.2,BUY,0
TRD001081,ACC045,BRK002,CMP076,Market buy,12-09-2023,13:38:04,2,246.87,BUY,0
TRD001082,ACC046,BRK003,CMP074,Market buy,12-09-2023,13:39:18,1,474.49,BUY,0
